,coefs,index
0,-0.6280892106297351,0
1,9.61306374355399,1
2,4.5382845070946125,2
3,-5.991034292036769,3
4,0.830482766316475,4
5,6.501359443921109,5
6,-1.892398776821322,6
7,-2.6938171956484678,7
8,-2.5196266750023018,8
9,3.1093573203828737,9
10,-3.3692909817286174,10
11,2.450750738481128,11
12,6.387595448723191,12
13,0.15033045393758648,13
14,0.16066898589352707,14
15,0.379377429456194,15
16,8.102053336914995,16
17,-0.8292975895989319,17
18,3.115739704406872,18
19,5.520604807365153,19
20,6.637620253647922,20
21,-2.6766169426080753,21
22,0.2796549374513013,22
23,-3.2237919351626676,23
24,4.762684235671835,24
25,0.5289185648990333,25
26,-1.4734643685301085,26
27,7.239250778737816,27
28,-0.6815802234685169,28
29,3.692724291626818,29
30,-1.497682497882976,30
31,4.613053364520459,31
32,5.139888355050672,32
33,4.286903762206228,33
34,-5.692330419639841,34
35,0.26248135898643987,35
36,-1.9660109330058813,36
37,-6.3966480405760455,37
38,4.369223219238128,38
39,2.8380118450769807,39
40,0.6461918757826197,40
41,-1.234559950958551,41
42,-8.838457283649042,42
43,-1.5635821076088101,43
44,0.5324802327150895,44
45,-2.0295596591074507,45
46,0.2559207580645007,46
47,3.2049829071122455,47
48,-2.095265355898258,48
49,1.8674317830996099,49
50,10.264198864116155,50
51,-2.183059138734201,51
52,-7.306301711109111,52
53,4.688295757450094,53
54,6.527945783790017,54
55,-7.281559080019445,55
56,-0.4087659199269815,56
57,3.288229816865684,57
58,0.28636119554863626,58
59,3.8670376200084027,59
60,-7.34410200352546,60
61,-2.334111244827197,61
62,5.381461204708495,62
63,-6.099927255478532,63
64,0.7576965712528645,64
65,-3.2179532539367335,65
66,-4.982462990505828,66
67,-4.437513315282475,67
68,-2.923317101936087,68
69,-2.1977620330301058,69
70,8.963091005338937,70
71,2.782002989026048,71
72,4.258515978924224,72
73,-0.48878436395304803,73
74,1.9412536375831984,74
75,-3.8718283011077403,75
76,2.7844531155093817,76
77,2.4318579447638955,77
78,2.946145521738652,78
79,7.4694474407732185,79
80,0.008210647552178152,80
81,-0.5567012683478882,81
82,-2.7024360276972237,82
83,5.900101110898305,83
84,-6.887809351989363,84
85,2.934537360481942,85
86,3.810783540198961,86
87,-2.472122791266764,87
88,2.810984078073425,88
89,-0.4708630881838922,89
90,0.1026298180103602,90
91,-0.3318487721540224,91
92,0.24563989818409038,92
93,-2.609948759293082,93
94,0.575607053808957,94
95,-4.3475889200990885,95
96,-1.0988247148168107,96
97,-0.006510134479471574,97
98,0.36991150603080314,98
99,-0.6892552089266619,99
100,6.070395455676212,100
101,-0.8480141971180402,101
102,10.389066674122532,102
103,5.800316078184237,103
104,2.37553691378658,104
105,-2.5352878348229178,105
106,1.2675722189311283,106
107,1.1566234377975784,107
108,7.659041703568619,108
109,3.089646521493549,109
110,1.9177159864275537,110
111,-1.131232400275504,111
112,2.030928409927541,112
113,-10.395371915314643,113
114,-2.8925847852374673,114
115,-3.098943814415227,115
116,0.3558479630166289,116
117,4.930657916805643,117
118,-1.3827661024601268,118
119,1.7683909451437358,119
120,5.716106912948888,120
121,-7.775436569607713,121
122,7.915807695604133,122
123,1.3929856771545772,123
124,-2.3732063914466677,124
125,0.8521564328445947,125
126,1.2207630976468824,126
127,-6.358797668170861,127
128,1.1738256133731326,128
129,1.0542207317450423,129
130,6.133106676142633,130
131,-2.242858816083183,131
132,-1.6070668722890036,132
133,-1.918978746889843,133
134,1.352961324435392,134
135,0.38125929306218076,135
136,2.729303436178151,136
137,0.6516739669537515,137
138,0.5748796857825371,138
139,-3.4763520635577834,139
140,-2.2905866593482926,140
141,-6.647422271729057,141
142,-4.770662080258631,142
143,1.2035717783133624,143
144,0.41445391944498944,144
145,4.976594840376082,145
146,4.0613696916124535,146
147,1.0110386780154563,147
148,0.8116810844997708,148
149,0.9203006158651341,149
150,3.293540483116672,150
151,4.41466427467207,151
152,3.391779042641831,152
153,1.7124414996022255,153
154,9.961285517457242,154
155,6.0030969872511015,155
156,5.33359709503315,156
157,-1.1637999039978915,157
158,-0.9175244474040491,158
159,6.088964032107977,159
160,2.203205263715994,160
161,2.9055589471547734,161
162,-2.631467036208649,162
163,1.428614014982874,163
164,-6.0340804799656205,164
165,-2.475128860861277,165
166,-1.1776929961098834,166
167,-2.2170191447801466,167
168,-0.5384022988470178,168
169,-3.8657596609904434,169
170,-1.4980551248967753,170
171,-9.322609186772873,171
172,-4.047849854779557,172
173,3.9132550701413624,173
174,-1.6256862663605602,174
175,-6.1987496893805645,175
176,2.1662264460826526,176
177,-2.779447988319083,177
178,-2.4531732614660458,178
179,-0.05020790473188641,179
180,-1.031592603595307,180
181,-2.814472740359287,181
182,-7.060799434848089,182
183,4.687855191803805,183
184,0.2295567413025239,184
185,-0.6679931184042669,185
186,3.789821719873796,186
187,1.2271414858898098,187
188,0.20504735549816822,188
189,3.0720746898697096,189
190,-4.648102720286895,190
191,5.973600255947719,191
192,2.6016612912078454,192
193,-2.6990846513598603,193
194,1.1386421201706698,194
195,-0.5210145709324441,195
196,-0.014790556600851046,196
197,-4.585942440319958,197
198,-1.1853103320294966,198
199,1.1227235207422064,199
200,-3.231234592161335,200
201,-3.1748844138915797,201
202,-6.114585594385854,202
203,-4.97763477015598,203
204,-0.31142285897928446,204
205,3.6993597396579787,205
206,3.3986890066862534,206
207,3.2162174347825596,207
208,-3.7422993876402577,208
209,0.54158937969671,209
210,-1.7700576431812944,210
211,-1.9338689974421719,211
212,-8.572503288706095,212
213,1.0596851672397714,213
214,-3.202772370512542,214
215,-1.2206948523410683,215
216,-1.2476581887425766,216
217,-1.2970573324601542,217
218,0.32340465459526824,218
219,-2.067481490332857,219
220,-4.450499377480078,220
221,-1.6457997743788324,221
222,-6.821649630425087,222
223,3.024978458484509,223
224,0.869136775314165,224
225,0.09194678902206554,225
226,0.2420635491093841,226
227,1.0736073424494474,227
228,-0.8334124053208329,228
229,-4.594618479008669,229
230,1.1703913488880517,230
231,0.4036791014089225,231
232,0.8071194443542602,232
233,2.393027288636195,233
234,-0.22970298296079328,234
235,-0.7144472105001601,235
236,-1.8257830823195884,236
237,2.2747880308435295,237
238,0.6867875403743335,238
239,-3.5603411506423184,239
240,1.5378375993336988,240
241,4.275907772803906,241
242,-1.1750214217051287,242
243,-0.43872156867006695,243
244,0.21100635693071457,244
245,-2.8936334859202812,245
246,-3.20893373280807,246
247,4.066323286905893,247
248,1.239447100141616,248
249,1.307881991373844,249
250,-3.674359904342089,250
251,-1.7834436848804787,251
252,3.5994860513323,252
253,-4.630131124137367,253
254,-6.830056658386118,254
255,3.5473070821163537,255
256,10.199883423749066,256
257,-0.8403842984772343,257
258,-2.393874879145449,258
259,2.7850640538632945,259
260,4.264047535732513,260
261,-1.1130481663739742,261
262,2.2817666449605563,262
263,-6.862210294753546,263
264,-0.8128995538028265,264
265,-0.5869538995637185,265
266,2.151376480632556,266
267,7.38539338660539,267
268,-0.7782885178116358,268
269,-1.0803281844708652,269
270,-3.655842895713474,270
271,-3.1130206987154905,271
272,0.873715854977477,272
273,2.1307977166426673,273
274,-1.2386049441028772,274
275,2.140110002200605,275
276,-2.179230577396679,276
277,-0.8523611054945822,277
278,3.3210981047954133,278
279,-2.5944453964265684,279
280,3.5835726967768844,280
281,3.9628201597626074,281
282,-1.1371078259184348,282
283,1.5462688059307457,283
284,-1.3864393547947431,284
285,-2.126047890644137,285
286,7.869608163657072,286
287,-1.1923126487963387,287
288,3.072573479667756,288
289,2.9336503318555796,289
290,8.730764243732887,290
291,0.026049341610283147,291
292,0.3954459899062144,292
293,-2.4984963588319253,293
294,-0.13673299682044338,294
295,0.6771641534732233,295
296,-5.384738350072509,296
297,9.935191987920824,297
298,4.3060503596863065,298
299,2.508043643781406,299
300,0.0,300
301,-7.247404025739196,301
302,1.7776615397140336,302
303,-5.063954717008942,303
304,-5.040875023971436,304
305,-0.7261248152756576,305
306,0.0,306
307,-5.1388022218762135,307
308,-7.52937647335375,308
309,1.3724364434417335,309
310,-5.09349078099185,310
311,-7.691318774315338,311
312,-3.2091028866347138,312
313,-0.9951608431225507,313
314,5.603896029029061,314
315,8.266926386375552,315
316,-3.2098460055341658,316
317,2.5509845559385926,317
318,-2.06291220841007,318
319,4.103626476366085,319
320,3.046450062773185,320
321,0.07561505329066076,321
322,5.965407246734085,322
323,-2.391235733478654,323
324,-9.14038823924082,324
325,-6.511699899958186,325
326,-0.038754783605069676,326
327,-2.4777223215679722,327
328,-1.3428473199877615,328
329,-3.2562731588417693,329
330,-4.750145989449868,330
331,-5.392600687268054,331
332,-3.3069417065338067,332
333,-5.620467560433583,333
334,3.707409523572359,334
335,-4.533282217661736,335
336,-2.5004540557400485,336
337,-0.04409048950117267,337
338,-2.973858067568356,338
339,-0.8867565724670738,339
340,8.415359202561906,340
341,4.096499631209702,341
342,-2.5754095774927652,342
343,-0.5883013407093811,343
344,0.6349577090122687,344
345,-3.8949150224430658,345
346,6.86680342607422,346
347,-0.1507299868552261,347
348,-0.726083448367806,348
349,-2.693899751684628,349
350,-4.230308471196202,350
351,2.8648618529364147,351
352,-7.960063419969416,352
353,-1.9523269265991559,353
354,0.5601353354072645,354
355,5.793693687575713,355
356,0.40646540462869707,356
357,-1.9707581898255824,357
358,-0.2793145781015154,358
359,-3.6611022977951166,359
360,1.3070919096846456,360
361,-0.5493268563815397,361
362,-6.959130366800073,362
363,3.5271005429477444,363
364,6.452420674988883,364
365,-2.5279968771718195,365
366,-6.191113395972678,366
367,-1.0569344004557522,367
368,0.5864075110107505,368
369,-3.9289618874694936,369
370,-5.40400412635607,370
371,1.4069093025209471,371
372,-4.804266542628758,372
373,0.37385266147165086,373
374,-3.0986308895950385,374
375,-1.7049505222649013,375
376,0.9036497245034237,376
377,-1.5843574292730267,377
378,2.163321383922503,378
379,0.25944952923958153,379
380,-2.0756137566727952,380
381,1.4713167955863486,381
382,-0.2103782427726835,382
383,-0.10742229187295216,383
384,-0.9200039325300465,384
385,6.388901743918754,385
386,-4.455827306715546,386
387,-2.826782564542439,387
388,-0.2623289150461925,388
389,-3.3882569397012583,389
390,-1.0331980383985202,390
391,6.219605681748785,391
392,5.649190039154251,392
393,0.5934860995288322,393
394,-2.46167782813328,394
395,0.0,395
396,3.0217363535313098,396
397,-0.04136889956462703,397
398,3.2150495673131414,398
399,-0.5352650512933268,399
400,2.2506388063713967,400
401,-4.128777381132507,401
402,0.0,402
403,-2.5505845038564843,403
404,2.383798721131635,404
405,4.87680354972034,405
406,3.6236038653420657,406
407,-0.43275696070137104,407
408,0.03724342046872448,408
409,0.8543506500920746,409
410,2.3571816061886075,410
411,1.929728956623812,411
412,-1.9823260748803668,412
413,-0.9999070048950642,413
414,-0.7087324274545512,414
415,-1.1989412798055286,415
416,-4.728312272269061,416
417,6.4150485144383165,417
418,1.97178036423428,418
419,1.0552854012619155,419
420,0.9026939186368601,420
421,0.34025740075585476,421
422,-1.5495712403156174,422
423,-6.571510319159719,423
424,-0.8828065495944948,424
425,1.1542598426830972,425
426,-5.894250217215321,426
427,-0.5725473595871344,427
428,1.0015092831322443,428
429,0.880045236871362,429
430,-0.2281383895190876,430
431,3.388963647436235,431
432,-0.6279936420852281,432
433,0.7532123597330322,433
434,3.588259116574548,434
435,4.850524600276705,435
436,1.1651261495435996,436
437,1.6636487435016747,437
438,-0.2700633040427922,438
439,4.737778158419934,439
440,-2.337659753990411,440
441,-1.9229217914647645,441
442,-2.0064431221722563,442
443,2.3834640722021287,443
444,2.010409141628212,444
445,1.129743433996059,445
446,0.9839977537348332,446
447,3.48254323159295,447
448,0.8588278842100738,448
449,-0.23511697453517671,449
450,-1.4170383586913755,450
451,-1.337777144599396,451
452,-0.45732776463596725,452
453,1.7611288427095135,453
454,0.18913562233408765,454
455,-1.4822199806325402,455
456,-3.2501238370166785,456
457,3.7901274987153,457
458,2.4991550923382047,458
459,-0.973460808499063,459
460,0.21278711164914854,460
461,6.775430898484881,461
462,0.0,462
463,7.7163914231160255,463
464,1.9131525590466039,464
465,1.62745566637508,465
466,0.0,466
467,0.0,467
468,-1.293948114694788,468
469,0.8144020417811086,469
470,-5.90116516045258,470
471,-7.768498584576561,471
472,4.7044626753963374,472
473,2.119317369753351,473
474,-2.442165165083575,474
475,-1.9732128581626553,475
476,-3.5167905742701957,476
477,-3.8210076372412036,477
478,4.760490287406247,478
479,4.0255587964990465,479
480,3.9674370367747347,480
481,6.052479082018674,481
482,-3.41904051423118,482
483,-6.070743971036581,483
484,0.6679647021803614,484
485,-3.0769124560069114,485
486,5.089118801639766,486
487,-1.8864410643750253,487
488,-6.191907159723227,488
489,2.8842743427374273,489
490,1.9543013688773097,490
491,-6.606774008518417,491
492,1.616991704257329,492
493,-2.1936995229173637,493
494,-0.8117888612895134,494
495,-0.24758424100650522,495
496,-2.2180318263563334,496
497,0.8831594823423019,497
498,2.5073738774050933,498
499,0.5413968890557079,499
500,-7.137349663711767,500
501,0.05664811292714589,501
502,-3.9092371927517986,502
503,5.796173083404074,503
504,-1.4909656044915711,504
505,0.9125099562100649,505
506,-1.3340393546790619,506
507,7.436850254387926,507
508,4.2479371580343255,508
509,-6.114323678832887,509
510,-10.216541143618265,510
511,-0.34320386988494,511
512,0.0764277150826291,512
513,2.509292874103563,513
514,-2.0783189763230734,514
515,3.0220188861974346,515
516,-2.426474849615697,516
517,1.6170376981407188,517
518,-3.1207450633371856,518
519,-2.5725160128715623,519
520,-0.9340263940866851,520
521,-5.792881346114246,521
522,-0.339243761320386,522
523,0.25944952923958153,523
524,1.5059758263279774,524
525,-0.6056663155077573,525
526,1.784170757865353,526
527,0.0,527
528,-1.813797058511974,528
529,0.0,529
530,-1.6312430539805436,530
531,-3.612577835988114,531
532,1.6903700267431145,532
533,0.0,533
534,-0.7406484603809133,534
535,0.0,535
536,0.0,536
537,0.0,537
538,0.5696015325204142,538
539,1.024451966547653,539
